,Collect_DateTime,No,Code,Name,Rem,Last,Done,LACP,Chg,%,Chg,Vol,('00),Buy,Vol,('00)
604,2019-10-15_15-10-23,604,1651WB,MRCB-WB[S],s,0.225,0.225,-,-,4959,1076,0.220,0.225,785,0.225,0.220
605,2019-10-15_15-10-23,605,5916,MSC,s,0.800,0.805,-0.005,-0.62,70,30,0.805,0.810,100,0.800,0.800
606,2019-10-15_15-10-23,606,5202,MSM[S],s,0.985,1.010,-0.025,-2.48,3834,235,0.980,0.985,33,1.010,0.985
607,2019-10-15_15-10-23,607,5011,MSNIAGA[S],s,-,1.030,-,-,-,30,1.040,1.130,50,-,-
608,2019-10-15_15-10-23,608,5150,MSPORTS,s,0.010,0.015,-0.005,-33.33,3053,19250,0.010,0.015,44978,0.010,0.010
609,2019-10-15_15-10-23,609,5924,MTDACPI[S],s,-,0.165,-,-,-,200,0.160,0.165,67,-,-
610,2019-10-15_15-10-23,610,0043,MTRONIC[S],s,0.050,0.050,-,-,20366,25334,0.050,0.055,83270,0.050,0.050
611,2019-10-15_15-10-23,611,0043WA,MTRONIC-WA[S],s,0.015,0.015,-,-,117500,742808,0.010,0.015,150352,0.015,0.010
612,2019-10-15_15-10-23,612,3883,MUDA[S],s,1.530,1.530,-,-,860,585,1.520,1.530,24,1.530,1.510
613,2019-10-15_15-10-23,613,5085,MUDAJYA[S],s,0.185,0.185,-,-,752,1038,0.185,0.190,1664,0.185,0.185
614,2019-10-15_15-10-23,614,9539,MUH[S],s,-,0.400,-,-,-,100,0.355,0.400,80,-,-
615,2019-10-15_15-10-23,615,5703,MUHIBAH[S],s,2.400,2.390,0.010,+0.42,584,130,2.400,2.410,149,2.410,2.390
616,2019-10-15_15-10-23,616,3891,MUIIND,s,0.195,0.200,-0.005,-2.50,2372,766,0.195,0.200,158,0.200,0.195
617,2019-10-15_15-10-23,617,3913,MUIPROP[S],s,0.175,0.175,-,-,4506,14647,0.170,0.175,364,0.175,0.175
618,2019-10-15_15-10-23,618,3905,MULPHA,s,2.060,2.070,-0.010,-0.48,36,7,2.060,2.070,15,2.060,2.060
619,2019-10-15_15-10-23,619,5087,MYCRON[S],s,-,0.280,-,-,-,1266,0.260,0.280,905,-,-
620,2019-10-15_15-10-23,620,5087WA,MYCRON-WA[S],s,-,0.055,-,-,-,100,0.055,-,-,-,-
621,2019-10-15_15-10-23,621,0138,MYEG[S],s,1.420,1.440,-0.020,-1.39,98803,11557,1.410,1.420,8201,1.440,1.410
622,2019-10-15_15-10-23,622,5275,MYNEWS,s,1.370,1.350,0.020,+1.48,11,74,1.330,1.350,50,1.370,1.330
623,2019-10-15_15-10-23,623,0041,MYSCM[S],s,0.175,0.170,0.005,+2.94,3307,10219,0.165,0.170,900,0.175,0.170
624,2019-10-15_15-10-23,624,0041PA,MYSCM-PA,s,-,0.050,-,-,-,107768,0.045,0.050,26279,-,-
625,2019-10-15_15-10-23,625,0041WA,MYSCM-WA[S],s,0.040,0.045,-0.005,-11.11,11226,11774,0.040,0.045,29213,0.040,0.040
626,2019-10-15_15-10-23,626,5073,NAIM[S],s,1.040,1.050,-0.010,-0.95,65496,385,1.040,1.050,2325,1.080,1.020
627,2019-10-15_15-10-23,627,9806,NATWIDE[S],s,0.160,0.160,-,-,243,7,0.160,0.170,100,0.160,0.160
628,2019-10-15_15-10-23,628,4707,NESTLE[S],s,144.100,144.300,-0.200,-0.14,85,4,144.100,144.200,17,144.300,143.900
629,2019-10-15_15-10-23,629,7241,NGGB[S],s,0.380,0.390,-0.010,-2.56,17795,103,0.380,0.385,1500,0.395,0.380
630,2019-10-15_15-10-23,630,7241WA,NGGB-WA[S],s,0.125,0.125,-,-,2190,350,0.125,0.130,3700,0.125,0.125
631,2019-10-15_15-10-23,631,7060,NHFATT[S],s,-,2.730,-,-,-,40,2.650,2.700,15,-,-
632,2019-10-15_15-10-23,632,7139,NICE[S],s,0.050,0.050,-,-,7300,22541,0.045,0.050,39020,0.050,0.050
633,2019-10-15_15-10-23,633,7139WB,NICE-WB[S],s,-,0.025,-,-,-,61851,0.020,0.025,2853,-,-
634,2019-10-15_15-10-23,634,7215,NIHSIN[S],s,0.175,0.165,0.010,+6.06,8577,7456,0.170,0.175,2115,0.180,0.170
635,2019-10-15_15-10-23,635,7215WB,NIHSIN-WB[S],s,0.055,0.055,-,-,2907,17285,0.055,0.060,18472,0.055,0.055
636,2019-10-15_15-10-23,636,0083,NOTION[S],s,0.765,0.725,0.040,+5.52,57560,560,0.760,0.765,889,0.765,0.710
637,2019-10-15_15-10-23,637,0083WC,NOTION-WC[S],s,0.295,0.285,0.010,+3.51,3315,500,0.290,0.300,1876,0.295,0.280
638,2019-10-15_15-10-23,638,5047,NPC[S],s,-,1.880,-,-,-,30,1.690,1.890,72,-,-
639,2019-10-15_15-10-23,639,2038,NSOP,s,-,3.330,-,-,-,30,3.340,3.430,10,-,-
640,2019-10-15_15-10-23,640,5066,NTPM[S],s,0.475,0.475,-,-,871,1539,0.475,0.480,294,0.480,0.475
641,2019-10-15_15-10-23,641,5025,NWP[S],s,0.090,0.095,-0.005,-5.26,800,110,0.090,0.095,3054,0.095,0.090
642,2019-10-15_15-10-23,642,4944,NYLEX[S],s,0.585,0.595,-0.010,-1.68,150,570,0.585,0.595,300,0.585,0.585
643,2019-10-15_15-10-23,643,5533,OCB[S],s,-,0.420,-,-,-,20,0.395,0.470,386,-,-
644,2019-10-15_15-10-23,644,0172,OCK[S],s,0.605,0.615,-0.010,-1.63,27504,1017,0.605,0.610,6834,0.620,0.605
645,2019-10-15_15-10-23,645,0172WA,OCK-WA[S],s,0.110,0.115,-0.005,-4.35,26382,2407,0.110,0.115,7979,0.115,0.110
646,2019-10-15_15-10-23,646,0049,OCNCASH[S],s,0.430,0.430,-,-,122,200,0.405,0.430,220,0.430,0.410
647,2019-10-15_15-10-23,647,7071,OCR[S],s,0.285,0.270,0.015,+5.56,49750,1098,0.280,0.285,3388,0.285,0.270
648,2019-10-15_15-10-23,648,7071PA,OCR-PA[S],s,0.030,0.025,0.005,+20.00,2484,73626,0.025,0.030,98757,0.030,0.025
649,2019-10-15_15-10-23,649,7071WC,OCR-WC[S],s,0.030,0.025,0.005,+20.00,930,1380,0.025,0.030,1180,0.030,0.025
650,2019-10-15_15-10-23,650,7071WD,OCR-WD[S],s,0.070,0.060,0.010,+16.67,9842,7178,0.065,0.070,9901,0.070,0.060
651,2019-10-15_15-10-23,651,7107,OFI[S],s,0.655,0.645,0.010,+1.55,1246,54,0.655,0.660,473,0.660,0.650
652,2019-10-15_15-10-23,652,5827,OIB[S],s,2.000,2.100,-0.100,-4.76,12,20,2.010,2.370,42,2.000,2.000
653,2019-10-15_15-10-23,653,7140,OKA[S],s,0.655,0.645,0.010,+1.55,370,252,0.655,0.660,780,0.655,0.650
654,2019-10-15_15-10-23,654,3018,OLYMPIA,s,0.100,0.110,-0.010,-9.09,446,7834,0.100,0.105,440,0.100,0.100
655,2019-10-15_15-10-23,655,9008,OMESTI[S],s,0.405,0.415,-0.010,-2.41,5060,1115,0.400,0.410,490,0.420,0.405
656,2019-10-15_15-10-23,656,4006,ORIENT,s,6.600,6.600,-,-,908,273,6.590,6.600,38,6.600,6.600
657,2019-10-15_15-10-23,657,5065,ORNA[S],s,0.895,0.900,-0.005,-0.56,476,165,0.890,0.895,334,0.900,0.895
658,2019-10-15_15-10-23,658,5053,OSK,s,0.960,0.960,-,-,2809,836,0.960,0.965,317,0.965,0.955
659,2019-10-15_15-10-23,659,5053WC,OSK-WC,s,0.025,0.025,-,-,81,619,0.025,0.030,4957,0.025,0.025
660,2019-10-15_15-10-23,660,5260,OWG,s,0.530,0.535,-0.005,-0.93,1205,170,0.530,0.535,240,0.540,0.530
661,2019-10-15_15-10-23,661,5260WA,OWG-WA,s,0.165,0.170,-0.005,-2.94,290,10,0.165,0.170,2175,0.165,0.165
662,2019-10-15_15-10-23,662,6009,P&O,s,0.975,0.975,-,-,100,250,0.965,0.975,130,0.975,0.970
663,2019-10-15_15-10-23,663,7225,PA[S],s,0.055,0.055,-,-,12380,422626,0.050,0.055,15506,0.055,0.055
664,2019-10-15_15-10-23,664,7225WB,PA-WB[S],s,-,0.030,-,-,-,81500,0.025,0.030,10920,-,-
665,2019-10-15_15-10-23,665,7052,PADINI[S],s,3.700,3.700,-,-,590,132,3.690,3.700,109,3.700,3.690
666,2019-10-15_15-10-23,666,3719,PANAMY,s,37.520,37.600,-0.080,-0.21,31,23,37.520,37.540,1,37.600,37.520
667,2019-10-15_15-10-23,667,8419,PANSAR[S],s,0.585,0.565,0.020,+3.54,62559,2181,0.580,0.585,682,0.590,0.565
668,2019-10-15_15-10-23,668,8419WA,PANSAR-WA[S],s,0.200,0.200,-,-,10,98,0.180,0.200,65,0.200,0.200
669,2019-10-15_15-10-23,669,5125,PANTECH[S],s,0.500,0.500,-,-,6122,1738,0.500,0.505,3604,0.500,0.495
670,2019-10-15_15-10-23,670,5125WA,PANTECH-WA[S],s,0.075,0.075,-,-,2073,1227,0.075,0.080,1500,0.075,0.075
671,2019-10-15_15-10-23,671,5125WB,PANTECH-WB[S],s,0.100,0.110,-0.010,-9.09,33,567,0.100,0.110,30,0.100,0.095
672,2019-10-15_15-10-23,672,5022,PAOS[S],s,-,0.370,-,-,-,100,0.330,0.370,189,-,-
673,2019-10-15_15-10-23,673,5022WA,PAOS-WA[S],s,-,0.035,-,-,-,384,0.035,0.070,94,-,-
674,2019-10-15_15-10-23,674,9407,PARAGON[S],s,-,0.275,-,-,-,200,0.250,0.275,185,-,-
675,2019-10-15_15-10-23,675,1724,PARAMON[S],s,1.290,1.310,-0.020,-1.53,3090,998,1.290,1.300,565,1.320,1.290
676,2019-10-15_15-10-23,676,1724WA,PARAMON-WA[S],s,0.185,0.195,-0.010,-5.13,1629,3320,0.185,0.190,453,0.195,0.185
677,2019-10-15_15-10-23,677,5657,PARKSON[S],s,0.205,0.205,-,-,1191,336,0.205,0.210,3525,0.210,0.200
678,2019-10-15_15-10-23,678,6912,PASDEC[S],s,0.340,0.350,-0.010,-2.86,1120,100,0.335,0.360,200,0.340,0.335
679,2019-10-15_15-10-23,679,6912WA,PASDEC-WA[S],s,0.050,0.040,0.010,+25.00,910,90,0.050,0.055,499,0.050,0.050
680,2019-10-15_15-10-23,680,5212,PAVREIT,s,1.780,1.790,-0.010,-0.56,15039,2091,1.770,1.780,1060,1.790,1.770
681,2019-10-15_15-10-23,681,5041,PBA[S],s,1.120,1.120,-,-,100,160,1.120,1.150,50,1.120,1.120
682,2019-10-15_15-10-23,682,1295,PBBANK,s,19.160,19.160,-,-,12161,183,19.160,19.180,183,19.240,19.080
683,2019-10-15_15-10-23,683,6068,PCCS[S],s,0.420,0.430,-0.010,-2.33,21726,2800,0.415,0.420,1759,0.440,0.420
684,2019-10-15_15-10-23,684,6068WA,PCCS-WA[S],s,0.150,0.160,-0.010,-6.25,19682,15328,0.150,0.155,2564,0.160,0.150
685,2019-10-15_15-10-23,685,5183,PCHEM[S],s,7.300,7.280,0.020,+0.27,18990,423,7.300,7.310,507,7.320,7.210
686,2019-10-15_15-10-23,686,6254,PDZ[S],s,-,0.035,-,-,-,10460,0.030,0.035,84457,-,-
687,2019-10-15_15-10-23,687,6254WB,PDZ-WB[S],s,0.010,0.010,-,-,100,331668,0.005,0.010,49141,0.010,0.010
688,2019-10-15_15-10-23,688,5622,PEB,s,0.790,0.795,-0.005,-0.63,250,250,0.785,0.790,4,0.795,0.790
689,2019-10-15_15-10-23,689,5271,PECCA[S],s,1.190,1.200,-0.010,-0.83,3234,65,1.190,1.200,1541,1.190,1.190
690,2019-10-15_15-10-23,690,5231,PELIKAN[S],s,0.320,0.315,0.005,+1.59,160,220,0.315,0.320,190,0.320,0.320
691,2019-10-15_15-10-23,691,5133,PENERGY[S],s,1.440,1.500,-0.060,-4.00,5460,165,1.410,1.440,83,1.520,1.440
692,2019-10-15_15-10-23,692,9997,PENSONI,s,-,0.400,-,-,-,150,0.365,0.390,280,-,-
693,2019-10-15_15-10-23,693,9997WB,PENSONI-WB,s,-,0.075,-,-,-,4536,0.055,0.075,191,-,-
694,2019-10-15_15-10-23,694,7160,PENTA[S],s,4.650,4.690,-0.040,-0.85,10943,173,4.650,4.660,119,4.730,4.630
695,2019-10-15_15-10-23,695,7108,PERDANA[S],s,0.355,0.355,-,-,43425,5679,0.355,0.360,4346,0.365,0.355
696,2019-10-15_15-10-23,696,0047,PERISAI,Ss,-,0.005,-,-,-,-,-,-,-,-,-
697,2019-10-15_15-10-23,697,7080,PERMAJU[S],s,0.670,0.670,-,-,27440,3950,0.665,0.675,693,0.680,0.665
698,2019-10-15_15-10-23,698,5436,PERSTIM[S],s,4.490,4.600,-0.110,-2.39,60,136,4.490,4.550,12,4.500,4.490
699,2019-10-15_15-10-23,699,8311,PESONA[S],s,-,0.225,-,-,-,107,0.220,0.225,956,-,-
700,2019-10-15_15-10-23,700,8311WC,PESONA-WC[S],s,0.010,0.010,-,-,10400,18100,0.010,0.015,38730,0.010,0.010
701,2019-10-15_15-10-23,701,5219,PESTECH[S],s,1.320,1.340,-0.020,-1.49,3287,796,1.310,1.320,432,1.360,1.310
702,2019-10-15_15-10-23,702,5681,PETDAG[S],s,23.300,23.300,-,-,467,83,23.280,23.300,78,23.500,23.200
703,2019-10-15_15-10-23,703,6033,PETGAS[S],s,16.640,16.680,-0.040,-0.24,267,3,16.620,16.680,104,16.700,16.640
704,2019-10-15_15-10-23,704,3042,PETRONM[S],s,4.960,4.970,-0.010,-0.20,1521,148,4.950,4.960,22,5.000,4.950
705,2019-10-15_15-10-23,705,3611,PGLOBE,s,0.970,0.960,0.010,+1.04,301,50,0.930,0.970,49,0.970,0.930
706,2019-10-15_15-10-23,706,3611WA,PGLOBE-WA,s,-,0.010,-,-,-,1094,0.015,0.055,294,-,-
707,2019-10-15_15-10-23,707,7081,PHARMA[S],s,2.390,2.320,0.070,+3.02,3066,100,2.380,2.400,70,2.430,2.320
708,2019-10-15_15-10-23,708,4464,PHB[S],s,0.010,0.010,-,-,4821,6181552,0.005,0.010,2118215,0.010,0.005
709,2019-10-15_15-10-23,709,4464WB,PHB-WB[S],s,-,0.005,-,-,-,-,-,0.005,1348834,-,-
710,2019-10-15_15-10-23,710,7201,PICORP[S],s,-,0.115,-,-,-,1110,0.115,0.120,460,-,-
711,2019-10-15_15-10-23,711,7095,PIE[S],s,1.380,1.390,-0.010,-0.72,2778,16,1.380,1.390,330,1.380,1.360
712,2019-10-15_15-10-23,712,1902,PINEPAC[S],s,0.255,0.245,0.010,+4.08,819,450,0.250,0.265,100,0.255,0.255
713,2019-10-15_15-10-23,713,7163,PJBUMI[S],s,-,0.160,-,-,-,169,0.135,0.210,200,-,-
714,2019-10-15_15-10-23,714,7163WA,PJBUMI-WA[S],s,-,0.025,-,-,-,1000,0.025,0.080,200,-,-
715,2019-10-15_15-10-23,715,7055,PLB,s,-,1.070,-,-,-,40,1.000,1.120,10,-,-
716,2019-10-15_15-10-23,716,5075,PLENITU,s,1.330,1.340,-0.010,-0.75,140,75,1.320,1.340,76,1.330,1.330
717,2019-10-15_15-10-23,717,9695,PLS[S],s,0.690,0.715,-0.025,-3.50,20,180,0.690,0.720,120,0.690,0.690
718,2019-10-15_15-10-23,718,7172,PMBTECH[S],s,3.180,3.170,0.010,+0.32,5,50,3.170,3.190,5,3.180,3.180
719,2019-10-15_15-10-23,719,7172WA,PMBTECH-WA[S],s,1.180,1.170,0.010,+0.85,210,80,1.180,1.190,55,1.180,1.180
720,2019-10-15_15-10-23,720,4081,PMCORP[S],s,0.140,0.135,0.005,+3.70,36,464,0.140,0.145,500,0.140,0.140
721,2019-10-15_15-10-23,721,8869,PMETAL[S],s,4.760,4.710,0.050,+1.06,1319,242,4.750,4.760,957,4.760,4.680
722,2019-10-15_15-10-23,722,1287,PMHLDG[S],s,0.055,0.060,-0.005,-8.33,2000,14401,0.055,0.060,2010,0.055,0.055
723,2019-10-15_15-10-23,723,6637,PNEPCB[S],s,0.540,0.535,0.005,+0.93,8284,206,0.540,0.545,200,0.545,0.530
724,2019-10-15_15-10-23,724,5080,POHKONG[S],s,0.500,0.495,0.005,+1.01,210,650,0.500,0.505,50,0.500,0.500
725,2019-10-15_15-10-23,725,7088,POHUAT[S],s,1.520,1.520,-,-,1035,518,1.520,1.530,60,1.520,1.520
726,2019-10-15_15-10-23,726,7088WB,POHUAT-WB[S],s,-,0.515,-,-,-,346,0.510,0.530,120,-,-
727,2019-10-15_15-10-23,727,8117,POLY[S],s,-,0.340,-,-,-,50,0.340,0.390,40,-,-
728,2019-10-15_15-10-23,728,4634,POS[S],s,1.700,1.690,0.010,+0.59,3699,470,1.690,1.700,63,1.710,1.670
729,2019-10-15_15-10-23,729,4065,PPB[S],s,17.940,17.940,-,-,1281,210,17.920,17.940,112,17.960,17.820
730,2019-10-15_15-10-23,730,7190,PPG[S],s,-,0.320,-,-,-,150,0.280,0.370,50,-,-
731,2019-10-15_15-10-23,731,8273,PPHB[S],s,0.630,0.640,-0.010,-1.56,1175,128,0.630,0.640,243,0.640,0.630
732,2019-10-15_15-10-23,732,5204,PRESBHD[S],s,0.500,0.490,0.010,+2.04,144242,18150,0.495,0.500,1681,0.510,0.495
733,2019-10-15_15-10-23,733,9873,PRESTAR[S],s,0.410,0.410,-,-,299,111,0.410,0.415,59,0.410,0.405
734,2019-10-15_15-10-23,734,7168,PRG[S],s,1.000,0.955,0.045,+4.71,82093,453,0.995,1.000,690,1.060,0.970
735,2019-10-15_15-10-23,735,8346,PRKCORP[S],s,-,0.350,-,-,-,50,0.335,0.385,100,-,-
736,2019-10-15_15-10-23,736,8966,PRLEXUS[S],s,0.895,0.900,-0.005,-0.56,4716,907,0.890,0.895,451,0.910,0.890
737,2019-10-15_15-10-23,737,8966WA,PRLEXUS-WA[S],s,0.225,0.235,-0.010,-4.26,8660,1215,0.225,0.230,1500,0.240,0.225
738,2019-10-15_15-10-23,738,5070,PRTASCO[S],s,0.250,0.255,-0.005,-1.96,574,43,0.250,0.255,351,0.255,0.245
739,2019-10-15_15-10-23,739,5070WA,PRTASCO-WA[S],s,-,0.050,-,-,-,1000,0.050,0.055,1870,-,-
740,2019-10-15_15-10-23,740,7145,PSIPTEK[S],s,0.105,0.105,-,-,6601,5628,0.105,0.110,16866,0.105,0.105
741,2019-10-15_15-10-23,741,7145WA,PSIPTEK-WA[S],s,0.005,0.005,-,-,17456,648,0.005,0.010,14775,0.010,0.005
742,2019-10-15_15-10-23,742,9598,PTARAS[S],s,3.340,3.290,0.050,+1.52,20,10,3.290,3.340,15,3.340,3.340
743,2019-10-15_15-10-23,743,0186,PTRANS[S],s,0.210,0.205,0.005,+2.44,84235,42676,0.205,0.210,6667,0.215,0.205
744,2019-10-15_15-10-23,744,0186WA,PTRANS-WA[S],s,0.035,0.030,0.005,+16.67,5278,31172,0.030,0.035,13062,0.035,0.030
745,2019-10-15_15-10-23,745,6807,PUNCAK[S],s,0.270,0.265,0.005,+1.89,503,502,0.265,0.270,69,0.270,0.265
746,2019-10-15_15-10-23,746,7134,PWF[S],s,0.710,0.735,-0.025,-3.40,30,20,0.710,0.735,30,0.710,0.710
747,2019-10-15_15-10-23,747,7134WA,PWF-WA[S],s,-,0.110,-,-,-,500,0.115,0.140,300,-,-
748,2019-10-15_15-10-23,748,7123,PWORTH[S],s,0.055,0.055,-,-,88643,565497,0.050,0.055,31088,0.055,0.050
749,2019-10-15_15-10-23,749,7237,PWROOT[S],s,2.150,2.130,0.020,+0.94,9293,51,2.140,2.150,5,2.170,2.120
750,2019-10-15_15-10-23,750,7237WA,PWROOT-WA[S],s,0.630,0.615,0.015,+2.44,625,50,0.620,0.630,190,0.640,0.620
751,2019-10-15_15-10-23,751,7084,QL[S],s,7.180,7.200,-0.020,-0.28,1024,130,7.170,7.180,41,7.200,7.080
752,2019-10-15_15-10-23,752,7544,QUALITY[S],s,-,0.800,-,-,-,2000,0.750,1.050,50,-,-
753,2019-10-15_15-10-23,753,7498,RALCO[S],s,-,0.230,-,-,-,470,0.230,0.280,383,-,-
754,2019-10-15_15-10-23,754,7498WB,RALCO-WB[S],s,-,0.005,-,-,-,-,-,0.010,3700,-,-
755,2019-10-15_15-10-23,755,5272,RANHILL[S],s,1.220,1.220,-,-,590,250,1.210,1.220,380,1.220,1.220
756,2019-10-15_15-10-23,756,7765,RAPID,s,5.900,6.030,-0.130,-2.16,1,5,5.910,5.990,913,5.900,5.900
757,2019-10-15_15-10-23,757,9296,RCECAP,s,1.540,1.550,-0.010,-0.65,539,473,1.530,1.540,18,1.550,1.540
758,2019-10-15_15-10-23,758,5256,REACH[S],s,0.195,0.195,-,-,56435,8710,0.195,0.200,20746,0.200,0.195
759,2019-10-15_15-10-23,759,5256WA,REACH-WA[S],s,0.045,0.050,-0.005,-10.00,12768,45912,0.045,0.050,101935,0.045,0.045
760,2019-10-15_15-10-23,760,7232,RESINTC[S],s,-,0.315,-,-,-,30,0.315,0.330,565,-,-
761,2019-10-15_15-10-23,761,9946,REX[S],s,-,0.290,-,-,-,150,0.265,0.290,252,-,-
762,2019-10-15_15-10-23,762,0037,RGB,s,0.180,0.170,0.010,+5.88,12180,1306,0.175,0.180,10367,0.180,0.175
763,2019-10-15_15-10-23,763,9954,RGTBHD[S],s,0.140,0.140,-,-,1704,46,0.140,0.145,4501,0.140,0.140
764,2019-10-15_15-10-23,764,9954WB,RGTBHD-WB[S],s,0.065,0.065,-,-,2000,2000,0.065,0.070,1421,0.065,0.065
765,2019-10-15_15-10-23,765,1066,RHBBANK,s,5.680,5.690,-0.010,-0.18,10499,3002,5.680,5.690,1990,5.720,5.680
766,2019-10-15_15-10-23,766,5278,RHONEMA,s,-,0.695,-,-,-,30,0.635,0.690,101,-,-
767,2019-10-15_15-10-23,767,9741,ROHAS[S],s,0.515,0.525,-0.010,-1.90,2926,932,0.515,0.520,1732,0.525,0.515
768,2019-10-15_15-10-23,768,5113,RSAWIT[S],s,0.125,0.130,-0.005,-3.85,200,9160,0.125,0.130,1950,0.130,0.125
769,2019-10-15_15-10-23,769,5270,RSENA,Ss,-,0.505,-,-,-,-,-,-,-,-,-
770,2019-10-15_15-10-23,770,7803,RUBEREX[S],s,0.570,0.565,0.005,+0.88,261,1040,0.565,0.570,175,0.570,0.560
771,2019-10-15_15-10-23,771,2542,RVIEW[S],s,-,2.830,-,-,-,31,2.800,2.890,3,-,-
772,2019-10-15_15-10-23,772,5134,SAB[S],s,3.820,3.560,0.260,+7.30,1,10,3.560,3.800,50,3.820,3.820
773,2019-10-15_15-10-23,773,8567,SALCON[S],s,0.230,0.225,0.005,+2.22,3354,9039,0.220,0.230,5286,0.230,0.220
774,2019-10-15_15-10-23,774,8567WB,SALCON-WB[S],s,0.060,0.065,-0.005,-7.69,6572,10165,0.060,0.065,17608,0.060,0.060
775,2019-10-15_15-10-23,775,0183,SALUTE[S],s,0.930,0.900,0.030,+3.33,62297,1405,0.930,0.935,1047,0.940,0.890
776,2019-10-15_15-10-23,776,9822,SAM[S],s,7.960,8.100,-0.140,-1.73,182,48,7.960,8.000,50,8.050,7.950
777,2019-10-15_15-10-23,777,5147,SAMCHEM,s,0.580,0.580,-,-,477,2053,0.575,0.580,268,0.580,0.580
778,2019-10-15_15-10-23,778,7811,SAPIND[S],s,-,0.710,-,-,-,314,0.700,0.715,20,-,-
779,2019-10-15_15-10-23,779,5218,SAPNRG[S],s,0.270,0.265,0.005,+1.89,780571,327033,0.265,0.270,295582,0.275,0.265
780,2019-10-15_15-10-23,780,5218PA,SAPNRG-PA[S],s,-,0.280,-,-,-,300,0.280,0.305,200,-,-
781,2019-10-15_15-10-23,781,5218WA,SAPNRG-WA[S],s,0.120,0.115,0.005,+4.35,160397,119078,0.115,0.120,70902,0.125,0.115
782,2019-10-15_15-10-23,782,4596,SAPRES[S],s,-,0.540,-,-,-,137,0.540,0.600,700,-,-
783,2019-10-15_15-10-23,783,5252,SASBADI[S],s,0.170,0.175,-0.005,-2.86,380,1103,0.170,0.175,1860,0.170,0.170
784,2019-10-15_15-10-23,784,5157,SAUDEE[S],s,0.225,0.240,-0.015,-6.25,500,260,0.230,0.250,350,0.240,0.225
785,2019-10-15_15-10-23,785,5157WA,SAUDEE-WA[S],s,-,0.050,-,-,-,600,0.045,0.055,380,-,-
786,2019-10-15_15-10-23,786,2569,SBAGAN,s,-,2.900,-,-,-,19,2.900,3.000,420,-,-
787,2019-10-15_15-10-23,787,5207,SBCCORP[S],s,0.395,0.415,-0.020,-4.82,40,380,0.395,0.420,49,0.415,0.395
788,2019-10-15_15-10-23,788,5170,SCABLE[S],s,0.245,0.235,0.010,+4.26,130,50,0.240,0.245,210,0.245,0.235
789,2019-10-15_15-10-23,789,7247,SCGM[S],s,1.270,1.250,0.020,+1.60,7737,409,1.270,1.280,1634,1.290,1.250
790,2019-10-15_15-10-23,790,7247WA,SCGM-WA[S],s,0.150,0.150,-,-,2141,1000,0.140,0.150,677,0.155,0.150
791,2019-10-15_15-10-23,791,9237,SCIB[S],s,1.250,1.160,0.090,+7.76,6696,269,1.240,1.250,29,1.300,1.170
792,2019-10-15_15-10-23,792,0099,SCICOM,s,0.945,0.920,0.025,+2.72,60265,278,0.945,0.950,1219,0.965,0.920
793,2019-10-15_15-10-23,793,4731,SCIENTX[S],s,9.120,9.090,0.030,+0.33,577,20,9.120,9.130,64,9.170,9.070
794,2019-10-15_15-10-23,794,7239,SCNWOLF[S],s,-,0.140,-,-,-,1823,0.140,0.150,100,-,-
795,2019-10-15_15-10-23,795,7158,SCOMI[S],s,0.075,0.070,0.005,+7.14,20319,93136,0.070,0.075,19374,0.080,0.070
796,2019-10-15_15-10-23,796,7158WB,SCOMI-WB[S],s,0.025,0.030,-0.005,-16.67,6388,67698,0.025,0.030,62292,0.030,0.025
797,2019-10-15_15-10-23,797,7045,SCOMIES[S],s,0.090,0.090,-,-,61214,11832,0.085,0.090,35102,0.090,0.080
798,2019-10-15_15-10-23,798,2224,SDRED[S],s,-,0.595,-,-,-,465,0.595,0.600,492,-,-
799,2019-10-15_15-10-23,799,7073,SEACERA[S],s,0.210,0.205,0.005,+2.44,46066,10114,0.205,0.210,18124,0.210,0.205
